course number,name,units,schedule,professor
23763,CWTS 2 CHE MBCD,3.0,M 8-11AM field TBA,"CALLANTA, LUZ FELICIDAD"
24851,CWTS 2 CHK MBD,3.0,M 8-11AM field TBA,"BASUG, ARMANDO"
24855,CWTS 2 CHK MBD-1,3.0,M 8:30-11:30AM field TBA,"LOGAN, IAN LAWRENCE"
55651,CWTS 2 Engg MCDE,3.0,M 9AM-12PM field TBA,CONCEALED
11664,CWTS 2 Arch MCDE,3.0,M 9AM-12PM field TBA,"DARAPISA, CHARL JUSTINE"
11676,CWTS 2 Arch MCDE-1,3.0,M 9AM-12PM field TBA,"KARAAN, ANNA KATRINA"
54001,CWTS 2 Engg MCDE-1,3.0,M 9AM-12PM field TBA,TBA
54002,CWTS 2 Engg MCDE-2,3.0,M 9AM-12PM field TBA,TBA
54003,CWTS 2 Engg MCDE-3,3.0,M 9AM-12PM field TBA,TBA
54004,CWTS 2 Engg MCDE-4,3.0,M 9AM-12PM field TBA,TBA
24853,CWTS 2 CHK MCE,3.0,M 9AM-12PM field TBA,"DIZER, RONUALDO"
40801,CWTS 2 CS MHR,3.0,M 8:30-11:30AM field TBA,TBA
40802,CWTS 2 CS MHR-1,3.0,M 8:30-11:30AM field TBA,TBA
40803,CWTS 2 CS MHR-2,3.0,M 11:30AM-2:30PM field TBA,TBA
40804,CWTS 2 CS MHR-3,3.0,M 11:30AM-2:30PM field TBA,TBA
40805,CWTS 2 CS MHR-4,3.0,M 11:30AM-2:30PM field TBA,TBA
55652,CWTS 2 Engg MIJK,3.0,M 1-4PM field TBA,CONCEALED
55699,CWTS 2 Engg MIJK-1,3.0,M 1-4PM field TBA,CONCEALED
65565,CWTS 2 SLIS MIJK2,3.0,M 1-4PM field TBA,"PEREZ, PAUL JASON"
32019,CWTS 2 CMu MIJKMuEd7,3.0,M 1-4PM field TBA,"VALENCIANO, DECEMBER"
24854,CWTS 2 CHK MIK,3.0,M 1-4PM field TBA,"DIZER, RONUALDO"
24856,CWTS 2 CHK MIK-1,3.0,M 1-4PM field TBA,"LOGAN, IAN LAWRENCE"
66678,CWTS 2 SE MJKL,3.0,M 2-5PM field TBA,"QUIMBO, VICTORIA"
24643,CWTS 2 CSSP MJKL2,3.0,M 2-5PM field TBA,"OMBAO, ROLA"
23764,CWTS 2 CHE MKLN,3.0,M 3-6PM field TBA,"JUAREZ, LIZZA MAGDALENA; LUCAS, DANIEL KARLO"
56751,CWTS 2 Engg MMM M1,3.0,M 9AM-12PM field TBA,CONCEALED
56752,CWTS 2 Engg MMM M2,3.0,M 9AM-12PM field TBA,CONCEALED
56753,CWTS 2 Engg MMM M3,3.0,M 9AM-12PM field TBA,CONCEALED
56754,CWTS 2 Engg MMM M4,3.0,M 9AM-12PM field TBA,CONCEALED
56755,CWTS 2 Engg MMM M5,3.0,M 9AM-12PM field TBA,CONCEALED
56756,CWTS 2 Engg MMM M6,3.0,M 9AM-12PM field TBA,CONCEALED
56757,CWTS 2 Engg MMM M7,3.0,M 9AM-12PM field TBA,CONCEALED
28170,CWTS 2 CMC MWX,3.0,M 1-4PM field TBA,"RARA, MA. CRISTINA"
60071,CWTS 2 NCPAG MWX,3.0,M 1-4PM field TBA,"CALUGAY, ZITA CONCEPCION"
28173,CWTS 2 CMC MWX-1,3.0,M 1-4PM field TBA,"SANTOS, JOSEFINA"
49091,CWTS 2 CSWCD NSTP 2 CD-1,3.0,TBA,"HAPAL, KARL ARVIN"
49092,CWTS 2 CSWCD NSTP 2 CD-2,3.0,TBA,"CD, CD"
24852,CWTS 2 CHK SBD,3.0,S 8-11AM field TBA,"BASUG, ARMANDO"
13951,CWTS 2 CAL SUV,3.0,S 10AM-1PM field TBA,"GUILLERMO, SOFIA"
53535,CWTS 2 Engg SWX1,3.0,S 1-4PM field TBA,"NALZARO, PAUL JAKE"
53536,CWTS 2 Engg SWX2,3.0,S 1-4PM field TBA,"VILLANUEVA, CARMELITA"
23753,CWTS 2 CHE WCDE,3.0,W 9AM-12PM field TBA,"ACOSTA, ALLIA MARIA YSABELL"
19927,CWTS 2 CFA WFQ,3.0,S 1-4PM field TBA,"MANLANGIT, ERNYROS"
20453,D 17 U-ID1,3.0,MS 8:30-11:30AM studio TBA,"SILVESTRE, JOSE MELCHOR"
20454,D 18 U-ID1,3.0,MS 8:30-11:30AM studio TBA,"SHIVERS, MICHAEL"
20537,D 19 U-ID,3.0,WF 2:30-5:30PM studio TBA,"ILAGAN, JOY"
20456,D 21 U-ID,3.0,MS 2:30-5:30PM studio TBA,"LAZO-DAYRIT, VERONICA LOUISE"
20455,D 21 U-ID1,3.0,TTh 8:30-11:30AM studio TBA,"LAZO-DAYRIT, VERONICA LOUISE"
20457,D 23 U-ID1,3.0,TTh 11:30AM-2:30PM lec TBA,"ROSETE, LEONARDO"
20458,D 23 U-ID2,3.0,WF 11:30AM-2:30PM lec TBA,"ROSETE, LEONARDO"
20459,D 27 U-ID1,3.0,TTh 2:30-5:30PM lec TBA,"RUIZ, STANLEY"
20460,D 27 U-ID2,3.0,MS 11:30AM-2:30PM lec TBA,"RUIZ, STANLEY"
20461,D 151 U-ID1,3.0,TTh 2:30-5:30PM lec TBA,"CONSTANTINO, NINA ELISA"
20462,D 151 U-ID2,3.0,WF 2:30-5:30PM lec TBA,"CONSTANTINO, NINA ELISA"
20463,D 161 U-ID1,3.0,TTh 8:30-11:30AM lec TBA,"SHIVERS, MICHAEL"
20464,D 161 U-ID2,3.0,WF 8:30-11:30AM lec TBA,"SHIVERS, MICHAEL"
20467,D 171 U-ID1,3.0,TTh 2:30-5:30PM lec TBA,"BITANTES, REDEMPTOR"
20466,D 171 U-ID2,3.0,WF 2:30-5:30PM lec TBA,"BITANTES, REDEMPTOR"
20468,D 196 U-ID,3.0,TTh 11:30AM-2:30PM lec TBA,"RUIZ, STANLEY"
20494,D 200 U-ID1,3.0,TTh 10-11:30AM thesis TBA,"ROSETE, LEONARDO"
20495,D 200 U-ID2,3.0,TTh 10-11:30AM thesis TBA,"CONSTANTINO, NINA ELISA"
20496,D 200 U-ID3,3.0,WF 10-11:30AM thesis TBA,"DELA PENA, FORTUNATO"
11665,DBE 302 MOPQ,3.0,M 6-9PM lec TBA,"DE VIANA, LORELEI"
11703,DBE 303 MOPQ,3.0,M 6-9PM lec TBA,"ABAYA, ERNESTO"
11704,DBE 311 HSOPQCDEBuilding Science: Sustainable Transport Systems,4.0,S 9AM-12PM lab TBA; Th 6-9PM lec TBA,"ABAYA, ERNESTO"
11781,DBE 311 WFOPQUrban Design: Urban and Peri-Urban Resilience,4.0,S 9AM-12PM lab TBA; W 6-9PM lec TBA,"SANTOS, ROMEO"
11715,DBE 311 WSOPQTD,4.0,S 6-9PM lab TBA; W 6-9PM lec TBA,"BO-OT, LUIS MARIA"
11765,DBE 311 WSOPQ-1TBA,4.0,S 6-9PM lab TBA; W 6-9PM lec TBA,"NAVARRA, NAPPY"
11754,"DBE 311 WSOPQCDEHistory, Theory, and Criticism: Curating the Built Environment",4.0,S 9AM-12PM lab TBA; W 6-9PM lec TBA,"LICO, GERARD REY"
11764,DBE 397 FOPQEnvironmental Landscapes: From White City to Green City,3.0,F 6-9PM lec TBA,"NAVARRA, NAPPY"
11771,DBE 397 HOPQUrban Design: Disaster-resilient Urban Design,3.0,Th 6-9PM lec TBA,"RAMOS, GRACE"
11780,DBE 397 TOPQBuilding Science: Building Systems and Transformative Socio-Physical Program Development,3.0,T 6-9PM lec TBA,"SANTOS, ROMEO"
66699,DE 251 ThJK,3.0,Th 1-4PM lec TBA,"CAPUNO, JOSEPH"
66700,DE 253 TThB,3.0,TTh 8-9:30AM lec TBA,"MONSOD, TOBY MELISSA"
66701,DE 291 WIJK,3.0,W 1-4PM lec TBA,TBA
66702,DE 292 TIJK,3.0,T 1-4PM lec TBA,"CAPUNO, JOSEPH"
45211,Demo 1 THU,3.0,TTh 10-11:30AM lec TBA,"JURLANO, VICENTE"
45212,Demo 1 WFX,3.0,WF 2:30-4PM lec TBA,"JURLANO, VICENTE"
45201,Demo 212 HXYZ1,4.0,Th 2-7PM lab TBA,"OGENA, NIMFA"
45205,Demo 225 MXYZ,4.0,M 1-7PM lab TBA,"DEL MUNDO, MICHAEL DOMINIC"
45202,Demo 226 SCDE,4.0,S 9AM-3PM lab TBA,"DEL MUNDO, MICHAEL DOMINIC"
45203,Demo 230 FXYZ1,3.0,F 4-7PM lec TBA,"MARQUEZ, MARIA PAZ"
45206,Demo 240 HXYZ2,3.0,Th 4-7PM lec TBA,"JURLANO, VICENTE"
45207,Demo 297.2 FXYZ2,3.0,F 4-7PM lec TBA,"LAGUNA, ELMA"
45208,Demo 298 TXYZ1,3.0,T 4-7PM res TBA,"OGENA, NIMFA"
45204,Demo 299 WXYZ,3.0,W 4-7PM res TBA,"LAGUNA, ELMA"
45210,Demo 300 A,6.0,M 9AM-12PM thesis TBA,TBA
54005,DRMAPS THU1,3.0,TTh 10-11:30AM lec TBA; TTh 11:30AM-1PM lec TBA,"DATUIN, FLAUDETTE MAY"
54006,DRMAPS THU2,3.0,TTh 10-11:30AM lec TBA; TTh 11:30AM-1PM lec TBA,"MENDOZA, AURORA ODETTE"
54007,DRMAPS THU3,3.0,TTh 10-11:30AM lec TBA; TTh 11:30AM-1PM lec TBA,"PACHECO, BENITO"
54008,DRMAPS THU4,3.0,TTh 10-11:30AM lec TBA; TTh 11:30AM-1PM lec TBA,"QUE, ELENITA"
54010,DRMAPS THU5,3.0,TTh 10-11:30AM lec TBA; TTh 11:30AM-1PM lec TBA,"ZARCO, MARK ALBERT"
54009,DRMAPS THU6,3.0,TTh 8:30-10AM lec TBA; TTh 10-11:30AM lec TBA,"ROSETE, LEONARDO"
52511,ECE 113 THZ,3.0,TTh 5:30-6:30PM lec TBA,CONCEALED
52519,ECE 113 SUV,0.0,S 10AM-1PM lab TBA,CONCEALED
52515,ECE 117 TDE,3.0,T 10AM-12PM lec TBA,CONCEALED
52538,ECE 117 HUV,0.0,Th 10AM-1PM lab TBA,CONCEALED
52564,ECE 151 WFX,3.0,WF 2:30-4PM lec TBA,CONCEALED
52576,ECE 161 THX,3.0,TTh 2:30-4PM lec TBA,CONCEALED
52577,ECE 161 THY,3.0,TTh 4-5:30PM lec TBA,CONCEALED
52578,ECE 161 WFY,3.0,WF 4-5:30PM lec TBA,CONCEALED
52565,ECE 163 THQ,3.0,TTh 7-8:30AM lec TBA,CONCEALED
52566,ECE 163 THU,3.0,TTh 10-11:30AM lec TBA,CONCEALED
52567,ECE 163 WFU,3.0,WF 10-11:30AM lec TBA,CONCEALED
52561,ECE 164 SCDE,1.0,S 9AM-12PM lab TBA,CONCEALED
52562,ECE 164 SWX,1.0,S 1-4PM lab TBA,CONCEALED
52563,ECE 164 WWX,1.0,W 1-4PM lab TBA,CONCEALED
52546,ECE 197 BM-WOZQClinical Needs-Based Biomedical Engineering Design,3.0,W 6-9PM lec TBA,"HIZON, JOHN RICHARD; DE LEON, ROXANNE"
52624,ECE 197 C-THWIntroduction to Cellular Networks,3.0,TTh 1-2:30PM lec TBA,"VIDAL, ADRIAN"
52547,ECE 197 T-MSWTechnopreneurship,3.0,MS 1-2:30PM lec TBA,"SISON, LUIS"
52604,ECE 197 U-TOPSWXIntroduction to Microfabrication and MEMS,3.0,S 1-4PM lab TBA; T 6-8PM lec TBA,"DE LEON, MARIA THERESA"
52627,ECE 198 MAB,5.0,M 7-9AM lab TBA,CONCEALED
66651,Econ 11 THC,0.0,TTh 9-10AM lec TBA,"BAUTISTA, MARIA SOCORRO"
66652,Econ 11 TD 1,3.0,T 10:30-11:30AM disc TBA,TBA
66653,Econ 11 TD 2,3.0,T 10:30-11:30AM disc TBA,TBA
66654,Econ 11 TD 3,3.0,T 10:30-11:30AM disc TBA,TBA
66655,Econ 11 TI 1,3.0,T 1-2PM disc TBA,TBA
66656,Econ 11 TI 2,3.0,T 1-2PM disc TBA,TBA
66657,Econ 11 TI 3,3.0,T 1-2PM disc TBA,TBA
66658,Econ 11 TJ 1,3.0,T 2:30-3:30PM disc TBA,TBA
66659,Econ 11 TJ 2,3.0,T 2:30-3:30PM disc TBA,TBA
66669,Econ 11 TJ 3,3.0,T 2:30-3:30PM disc TBA,TBA
66680,Econ 100.1 THD,0.0,TTh 10-11AM lec TBA,"DE DIOS, EMMANUEL"
66681,Econ 100.1 TI 1,3.0,T 1-2PM disc TBA,TBA
66682,Econ 100.1 TI 2,3.0,T 1-2PM disc TBA,TBA
66683,Econ 100.1 TI 3,3.0,T 1-2PM disc TBA,TBA
66723,Econ 100.1 TI 4,3.0,T 1-2PM disc TBA,TBA
66684,Econ 100.1 TJ 1,3.0,T 2:30-3:30PM disc TBA,TBA
66685,Econ 100.1 TJ 2,3.0,T 2:30-3:30PM disc TBA,TBA
66686,Econ 100.1 TJ 3,3.0,T 2:30-3:30PM disc TBA,TBA
66724,Econ 100.1 TJ 4,3.0,T 2:30-3:30PM disc TBA,TBA
66687,Econ 100.1 TL 1,3.0,T 4-5PM disc TBA,TBA
66688,Econ 100.1 TL 2,3.0,T 4-5PM disc TBA,TBA
66689,Econ 100.1 TL 3,3.0,T 4-5PM disc TBA,TBA
66725,Econ 100.1 TL 4,3.0,T 4-5PM disc TBA,TBA
66692,Econ 100.2 THI,0.0,TTh 1-2PM lec TBA,"KRAFT, ALELI"
66693,Econ 100.2 HJ 1,3.0,Th 2:30-3:30PM disc TBA,TBA
66694,Econ 100.2 HJ 2,3.0,Th 2:30-3:30PM disc TBA,TBA
66726,Econ 100.2 HJ 3,3.0,Th 2:30-3:30PM disc TBA,TBA
66695,Econ 100.2 HL 1,3.0,Th 4-5PM disc TBA,TBA
66696,Econ 100.2 HL 2,3.0,Th 4-5PM disc TBA,TBA
66727,Econ 100.2 HL 3,3.0,Th 4-5PM disc TBA,TBA
66717,Econ 101 THDE,4.0,TTh 10AM-12PM lec TBA,"ADORNA, LUZETA"
66663,Econ 102 WFDE,4.0,WF 10AM-12PM lec TBA,"MAGNO, MARIA CIELO"
66664,Econ 103 WFU,3.0,WF 10-11:30AM lec TBA,"EPETIA, MA. CHRISTINA"
66665,Econ 103 WFU-1,3.0,WF 10-11:30AM lec TBA,"DAWAY-DUCANES, SARAH LYNNE"
66666,Econ 104 THR,3.0,TTh 8:30-10AM lec TBA,"KRAFT, ALELI"
66667,Econ 104 WFW,3.0,WF 1-2:30PM lec TBA,"MAGNO, MARIA CIELO"
66715,Econ 106 THW,3.0,TTh 1-2:30PM lec TBA,"MENDOZA, MA. NIMFA"
66668,Econ 106 WFX,3.0,WF 2:30-4PM lec TBA,"JANDOC, KARL ROBERT"
66720,Econ 121 WFBC,3.0,WF 8-9:30AM lec TBA,"RESIDE, RENATO"
66670,Econ 122 THR,3.0,TTh 8:30-10AM lec TBA,"ABRENICA, MA. JOY"
66690,Econ 131 THDE,4.0,TTh 10AM-12PM lec TBA,TBA
66691,Econ 131 THIJ,4.0,TTh 1-3PM lec TBA,TBA
66671,Econ 132 WFW,3.0,WF 1-2:30PM lec TBA,"JANDOC, KARL ROBERT"
66672,Econ 138 SDEG,3.0,S 10AM-1PM lec TBA,TBA
66722,Econ 141 THJK,3.0,TTh 2-3:30PM lec TBA,"TAN, ELIZABETH"
66719,Econ 141 WFKL,3.0,WF 3:30-5PM lec TBA,TBA
66673,Econ 151 WFW,3.0,WF 1-2:30PM lec TBA,"ESCRESA-GUILLERMO, LAARNI"
66676,Econ 153 WFB,3.0,WF 8-9:30AM lec TBA,"MONSOD, TOBY MELISSA"
66674,Econ 181 WFX,3.0,WF 2:30-4PM lec TBA,"EPETIA, MA. CHRISTINA"
66697,Econ 190.1 SBCD,3.0,S 8-11AM lec TBA,"BACATE, MARIFE LOU"
66677,Econ 190.2 WFQ,3.0,WF 7-8:30AM lec TBA,"DEL CASTILLO, NOEL"
66675,Econ 191 THU,3.0,TTh 10-11:30AM lec TBA,"MONSOD, SOLITA"
66714,Econ 198 MDEGInternational Agreements and Development Policy,3.0,M 10AM-1PM lec TBA,"MONTES, MANUEL VICENTE"
66698,Econ 198 TXYMarketing Management,3.0,T 2:30-5:30PM lec TBA,"SUANES, GERARD"
66713,Econ 199 THK,3.0,TTh 3-4:30PM lec TBA,"ALBURO, FLORIAN"
66712,Econ 199 THU,3.0,TTh 10-11:30AM lec TBA,"ALBURO, FLORIAN"
66703,Econ 203 WFX,3.0,WF 2:30-4PM lec TBA,"DAWAY-DUCANES, SARAH LYNNE"
66704,Econ 204 THQ,3.0,TTh 7-8:30AM lec TBA,"ABRENICA, MA. JOY"
66705,Econ 209 WFY,3.0,WF 4-5:30PM lec TBA,"ESCRESA-GUILLERMO, LAARNI"
66707,Econ 222 THX,3.0,TTh 2:30-4PM lec TBA,"BAUTISTA, MARIA SOCORRO"
66706,Econ 232 THW,3.0,TTh 1-2:30PM lec TBA,"DANAO, ROLANDO"
66716,Econ 233 THU,3.0,TTh 10-11:30AM lec TBA,"MENDOZA, MA. NIMFA"
66708,Econ 251 TCDE,3.0,T 9AM-12PM lec TBA,"SOLON, ORVILLE JOSE"
66709,Econ 271 SIJK,3.0,S 1-4PM lec TBA,TBA
66710,Econ 300 MJKL,3.0,M 2-5PM thesis TBA,TBA
66721,Econ 301 WFDE,3.0,WF 10:30AM-12PM lec TBA,"RESIDE, RENATO"
66711,Econ 400 MJKL,6.0,M 2-5PM diss TBA,TBA
51856,EDAD 102 M,3.0,M 2:30-5:30PM disc TBA,"BUENVIAJE, JEROME"
51857,EDAD 102 M-1,3.0,M 2:30-5:30PM disc TBA,"PATRIARCA, MARIAN CHRISTINE"
51858,EDAD 102 THV,3.0,TTh 11:30AM-1PM disc TBA,"JAVINIAR, JOEL"
51808,EDAD 206 M,3.0,M 5:30-8:30PM lec TBA,"ARAGON, ROSALIO"
51810,EDAD 208 W,3.0,W 5:30-8:30PM lec TBA,"NEPOMUCENO, LOURDES"
51811,EDAD 210 W,3.0,W 5:30-8:30PM lec TBA,"PATRIARCA, MARIAN CHRISTINE"
51809,EDAD 211 T,3.0,T 5:30-8:30PM lec TBA,"PATRIARCA, MARIAN CHRISTINE"
51813,EDAD 221 TH,3.0,Th 5:30-8:30PM lec TBA,"PATRIARCA, MARIAN CHRISTINE"
51812,EDAD 222 W,3.0,W 5:30-8:30PM lec TBA,"JAVINIAR, JOEL"
51807,EDAD 279 M,3.0,M 5:30-8:30PM lec TBA,"JAVINIAR, JOEL"
51814,EDAD 302 F,3.0,F 5:30-8:30PM lec TBA,"PATRIARCA, MARIAN CHRISTINE"
51816,EDAD 331 F,3.0,F 5:30-8:30PM lec TBA,"VALENZUELA, ETHEL AGNES"
51815,EDAD 341 F,3.0,F 5:30-8:30PM lec TBA,"BUENVIAJE, JEROME"
51386,EDART 106 WFU,3.0,WF 10-11:30AM lec TBA,"DEFEO-BAQUIAL, CHARO MARIE"
51387,EDART 165 WFX,3.0,WF 2:30-4PM lec TBA,"DEFEO-BAQUIAL, CHARO MARIE"
51385,EDART 235 T,3.0,T 5:30-8:30PM lec TBA,"BELTRAN-ALMAZAN, ROMINA"
51383,EDART 275 TH,3.0,Th 5:30-8:30PM lab TBA,"BELTRAN-ALMAZAN, ROMINA"
51855,EDCO 101 S,3.0,S 11:30AM-2:30PM lec TBA,"VINLUAN, LORELEI"
51820,EDCO 104 THR,3.0,TTh 8:30-10AM disc TBA,"GOMEZ, MARIE GRACE"
51821,EDCO 104 THU,3.0,TTh 10-11:30AM disc TBA,"GOMEZ, MARIE GRACE"
51825,EDCO 104 WFY,3.0,WF 4-5:30PM disc TBA,"VINLUAN, LORELEI"
51851,EDCO 201 T,3.0,T 5:30-8:30PM lec TBA,"CAUYAN, JACLYN MARIE"
51852,EDCO 202 M,3.0,M 5:30-8:30PM lec TBA,"GOMEZ, MARIE GRACE"
51853,EDCO 232 S,3.0,S 2:30-5:30PM lec TBA,"VINLUAN, LORELEI"
51854,EDCO 241 T,3.0,T 5:30-8:30PM lec TBA,"GOMEZ, MARIE GRACE"
51819,EDCO 301 W,3.0,W 5:30-8:30PM lec TBA,"GOMEZ, MARIE GRACE"
51823,EDCO 302 TH,3.0,Th 5:30-8:30PM lec TBA,"CAUYAN, JACLYN MARIE"
51251,EDCS 101 THX,3.0,TTh 2:30-4PM lec TBA,"MARTIN, FERDINAND POL"
51253,EDCS 101 WFX,3.0,WF 2:30-4PM lec TBA,"GUNIO, MELANIE JOY"
51258,EDCS 211 W,3.0,W 5:30-8:30PM lec TBA,"FAJARDO, AMELIA"
51255,EDCS 215 W,3.0,W 5:30-8:30PM lec TBA,"GUNIO, MELANIE JOY"
51254,EDCS 223 T,3.0,T 5:30-8:30PM lec TBA,"GUNIO, MELANIE JOY"
51260,EDCS 301 S,3.0,S 11:30AM-2:30PM lec TBA,"FAJARDO, AMELIA"
51261,EDCS 308 F,3.0,F 5:30-8:30PM lec TBA,"FAJARDO, AMELIA"
51389,EDFD 100 M,3.0,M 1-4PM lec TBA,"OLEGARIO, LIZAMARIE"
51390,EDFD 100 THX,3.0,TTh 2:30-4PM lec TBA,"CAMITAN, DESIDERIO"
51391,EDFD 100 WFY,3.0,WF 4-5:30PM lec TBA,"CAMITAN, DESIDERIO"
51271,EDFD 116 THV,3.0,TTh 11:30AM-1PM lec TBA,"ALIGADA, CRISTINA NIEVES"
51274,EDFD 120 THR,3.0,TTh 8:30-10AM lec TBA,"MUEGA, MICHAEL ARTHUS"
51275,EDFD 120 WFU,3.0,WF 10-11:30AM lec TBA,"CANUTO, ABIGAIL THEA"
51276,EDFD 144 WFV,3.0,WF 11:30AM-1PM lec TBA,"MUEGA, MICHAEL ARTHUS"
51285,EDFD 201 S,3.0,S 2:30-5:30PM lec TBA,"ACIDO, MARICRIS"
51262,EDFD 201 T,3.0,T 2:30-5:30PM lec TBA,"KOO, GRACE"
51279,EDFD 201 T-1,3.0,T 5:30-8:30PM lec TBA,"DCI, DCI; ACIDO, MARICRIS"
51282,EDFD 201 TH,3.0,Th 2:30-5:30PM lec TBA,"CANUTO, ABIGAIL THEA"
51268,EDFD 202 S,3.0,S 10AM-1PM lec TBA,"OLEGARIO, LIZAMARIE"
51269,EDFD 205 W,3.0,W 5:30-8:30PM prac TBA,"OLEGARIO, LIZAMARIE"
51270,EDFD 206 S,3.0,S 2:30-5:30PM lec TBA,"OLEGARIO, LIZAMARIE"
51266,EDFD 211 F,3.0,F 5:30-8:30PM lec TBA,"LUSUNG-OYZON, MARIA VANESSA"
51263,EDFD 219 TH,3.0,Th 2:30-5:30PM lec TBA,"KOO, GRACE"
51287,EDFD 221 T,3.0,T 5:30-8:30PM lec TBA,"ARZADON, MARIA MERCEDES"
51392,EDFD 231 W,3.0,W 5:30-8:30PM lec TBA,"LANUZA, GERARDO"
51278,EDFD 241 M,3.0,M 5:30-8:30PM lec TBA,"DCI, DCI; ACIDO, MARICRIS"
51284,EDFD 243 S,3.0,S 2:30-5:30PM lec TBA,"MARQUEZ, LEANDER"
51277,EDFD 247 S,3.0,S 11:30AM-2:30PM lec TBA,"MUEGA, MICHAEL ARTHUS"
51264,EDFD 302 T,3.0,T 5:30-8:30PM lec TBA,"KOO, GRACE"
51265,EDFD 303 TH,3.0,Th 5:30-8:30PM lec TBA,"KOO, GRACE"
51286,EDFD 331 TH,3.0,Th 5:30-8:30PM lec TBA,"CAMPOSANO, CLEMENT"
51280,EDFD 341 F,3.0,F 5:30-8:30PM lec TBA,"ACIDO, MARICRIS; MUEGA, MICHAEL ARTHUS"
51281,EDFD 342 S,3.0,S 8:30-10AM seminar TBA,"ACIDO, MARICRIS"
51308,EDH 100 THU,3.0,TTh 10-11:30AM lec TBA,"DUKA PANTE, FRANCIS GRACE"
51326,EDH 101 M,3.0,M 1-4PM lec TBA,"DCI, DCI; ORBETA, TRISTAN"
51311,EDH 120 WFU,3.0,WF 10-11:30AM lec TBA,"ZAMORA, MARIA CECILIA"
51309,EDH 125 THW,3.0,TTh 1-2:30PM lec TBA,"DUKA PANTE, FRANCIS GRACE"
51310,EDH 125 THY,3.0,TTh 4-5:30PM lec TBA,"DUKA PANTE, FRANCIS GRACE"
51307,EDH 140 M,3.0,M 2:30-5:30PM lec TBA,"DUKA PANTE, FRANCIS GRACE"
51312,EDH 160 WFX,3.0,WF 2:30-4PM lec TBA,"ZAMORA, MARIA CECILIA"
51313,EDH 203 S,3.0,S 10AM-1PM lec TBA,"ZAMORA, MARIA CECILIA"
51314,EDH 207 S,3.0,S 2:30-5:30PM lec TBA,"ZAMORA, MARIA CECILIA"
51291,EDL 106 WFU,3.0,WF 10-11:30AM disc TBA,"METILA, ROMYLYN"
51294,EDL 112 THU,3.0,TTh 10-11:30AM lec TBA,"SICAT, CRIZEL"
51295,EDL 113 THX,3.0,TTh 2:30-4PM lec TBA,TBA
51296,EDL 121 THR,3.0,TTh 8:30-10AM lec TBA,"ZARA, NERISSA"
51297,EDL 131 THY,3.0,TTh 4-5:30PM lec TBA,TBA
51298,EDL 141 THU,3.0,TTh 10-11:30AM lec TBA,"ZARA, NERISSA"
51299,EDL 201 S,3.0,Th 5:30-8:30PM lec TBA,"SICAT, CRIZEL"
51300,EDL 205 W,3.0,W 5:30-8:30PM lec TBA,TBA
51301,EDL 231 M,3.0,M 5:30-8:30PM lec TBA,"ZARA, NERISSA"
51302,EDL 261 S,3.0,S 8:30-11:30AM lec TBA,"METILA, ROMYLYN"
51303,EDL 305 S,3.0,S 11:30AM-2:30PM lec TBA,"METILA, ROMYLYN"
51368,EDLit 179 THR,3.0,TTh 8:30-10AM disc TBA,"PADILLA, PORTIA"
51293,EDLR 101 WFX,3.0,WF 2:30-4PM lec TBA,TBA
51381,EDMA 101 THX,3.0,TTh 2:30-4PM disc TBA,"BELTRAN-ALMAZAN, ROMINA"
51288,EDNFE 222 TH,3.0,Th 2:30-5:30PM lec TBA,"ARZADON, MARIA MERCEDES"
51367,EDR 151 WFY,3.0,WF 4-5:30PM lec TBA,"ONGTENGCO, MARIA HAZELLE"
51370,EDR 201 TH,3.0,Th 5:30-8:30PM lec TBA,"FUA, MARGARET MARY ROSARY CARMEL"
51371,EDR 210 T,3.0,T 5:30-8:30PM lec TBA,"REOPEREZ, MARIE GRACE"
51372,EDR 221 W,3.0,W 5:30-8:30PM lec TBA,"PADILLA, PORTIA"
51373,EDR 235 W,3.0,W 5:30-8:30PM lec TBA,"REOPEREZ, MARIE GRACE"
51375,EDR 251 W,3.0,W 5:30-8:30PM lec TBA,"ONGTENGCO, MARIA HAZELLE"
51376,EDR 278 TH,3.0,Th 5:30-8:30PM prac TBA,"REOPEREZ, MARIE GRACE"
51379,EDR 330 TH,3.0,Th 5:30-8:30PM lec TBA,"OCAMPO-CRISTOBAL, DINA JOANA"
51829,EDRE 101 THX,3.0,TTh 2:30-4PM lec TBA,"GAITE, MARIBEL"
51827,EDRE 101 WFU,3.0,WF 10-11:30AM lec TBA,"MUEGA, MICHAEL ARTHUS"
51828,EDRE 101 WFX,3.0,WF 2:30-4PM lec TBA,"OLEGARIO, LIZAMARIE"
51830,EDRE 146 THU,3.0,TTh 10-11:30AM lec TBA,"GRAGEDA, MARIA ELIZABETH"
51832,EDRE 201 S,3.0,S 8:30-11:30AM lec TBA,"VINLUAN, LORELEI"
51833,EDRE 201 T,3.0,T 5:30-8:30PM lec TBA,"GAITE, MARIBEL"
51831,EDRE 201 TH,3.0,Th 5:30-8:30PM lec TBA,"GOMEZ, MARIE GRACE"
51834,EDRE 216 TH,3.0,Th 2:30-5:30PM lec TBA,"GOMEZ, MARIE GRACE"
51835,EDRE 231 S,3.0,S 11:30AM-2:30PM lec TBA,"PEDRAJITA, JOSE"
51836,EDRE 231 S-1,3.0,S 8:30-11:30AM lec TBA,"GRAGEDA, MARIA ELIZABETH"
